db,record,lead,label,rr_cv,s_frac
svdb,885,ECG1 (UNVERIFIED),IRREGULAR,0.18831270733926286,0.203125
svdb,885,ECG1 (UNVERIFIED),IRREGULAR,0.20681140217707855,0.203125
svdb,885,ECG1 (UNVERIFIED),IRREGULAR,0.22023884575044733,0.25
svdb,885,ECG1 (UNVERIFIED),IRREGULAR,0.18601448759096653,0.1875
svdb,885,ECG1 (UNVERIFIED),IRREGULAR,0.2162810602220053,0.265625
svdb,885,ECG1 (UNVERIFIED),IRREGULAR,0.20668645180272135,0.234375
svdb,885,ECG1 (UNVERIFIED),IRREGULAR,0.18857030958484988,0.21875
svdb,885,ECG1 (UNVERIFIED),IRREGULAR,0.20075727091143647,0.25
svdb,885,ECG1 (UNVERIFIED),IRREGULAR,0.1919494739623662,0.265625
svdb,885,ECG1 (UNVERIFIED),IRREGULAR,0.16223911763721227,0.15625
svdb,885,ECG1 (UNVERIFIED),IRREGULAR,0.17489906832738195,0.234375
svdb,885,ECG1 (UNVERIFIED),IRREGULAR,0.16107811158274796,0.21875
svdb,885,ECG1 (UNVERIFIED),IRREGULAR,0.18603422727838365,0.234375
svdb,885,ECG1 (UNVERIFIED),IRREGULAR,0.14996353729577974,0.21875
svdb,886,ECG1 (UNVERIFIED),REGULAR,0.02051437733323452,0.0
svdb,886,ECG1 (UNVERIFIED),REGULAR,0.021922957823931832,0.0
svdb,886,ECG1 (UNVERIFIED),REGULAR,0.02029119487840368,0.0
svdb,886,ECG1 (UNVERIFIED),REGULAR,0.02135936478472623,0.0
svdb,886,ECG1 (UNVERIFIED),REGULAR,0.055057602230644646,0.0
svdb,886,ECG1 (UNVERIFIED),REGULAR,0.01769183620764898,0.0
svdb,886,ECG1 (UNVERIFIED),REGULAR,0.05071791836355037,0.0
svdb,886,ECG1 (UNVERIFIED),REGULAR,0.02131593698562295,0.0
svdb,886,ECG1 (UNVERIFIED),REGULAR,0.01846030563672381,0.0
svdb,886,ECG1 (UNVERIFIED),REGULAR,0.05265773476450722,0.0
svdb,886,ECG1 (UNVERIFIED),REGULAR,0.04386712690974266,0.0
svdb,886,ECG1 (UNVERIFIED),REGULAR,0.01918391994747293,0.0
svdb,886,ECG1 (UNVERIFIED),REGULAR,0.019789729585960168,0.0
svdb,886,ECG1 (UNVERIFIED),REGULAR,0.023437500000007588,0.0
svdb,886,ECG1 (UNVERIFIED),REGULAR,0.05048831589646754,0.0
svdb,886,ECG1 (UNVERIFIED),REGULAR,0.04624042384547156,0.0
svdb,886,ECG1 (UNVERIFIED),REGULAR,0.058249578050467155,0.0
svdb,886,ECG1 (UNVERIFIED),REGULAR,0.04182809982286717,0.0
svdb,887,ECG1 (UNVERIFIED),REGULAR,0.025148738182907054,0.0
svdb,887,ECG1 (UNVERIFIED),IRREGULAR,0.1989488293724151,0.1875
svdb,887,ECG1 (UNVERIFIED),REGULAR,0.03961458492405808,0.0
svdb,888,ECG1 (UNVERIFIED),REGULAR,0.018743235059224515,0.0
svdb,888,ECG1 (UNVERIFIED),REGULAR,0.03495282398512809,0.0
svdb,888,ECG1 (UNVERIFIED),REGULAR,0.02238175480008147,0.0
svdb,889,ECG1 (UNVERIFIED),REGULAR,0.016784277471110737,0.0
svdb,889,ECG1 (UNVERIFIED),IRREGULAR,0.19179624285519892,0.234375
svdb,889,ECG1 (UNVERIFIED),IRREGULAR,0.17004731598570808,0.265625
svdb,889,ECG1 (UNVERIFIED),IRREGULAR,0.21519161932394126,0.265625
svdb,889,ECG1 (UNVERIFIED),IRREGULAR,0.1892606685711328,0.15625
svdb,890,ECG1 (UNVERIFIED),REGULAR,0.017402555208524358,0.0
svdb,890,ECG1 (UNVERIFIED),REGULAR,0.0772624634692251,0.0
svdb,890,ECG1 (UNVERIFIED),REGULAR,0.07909080848597114,0.0
svdb,890,ECG1 (UNVERIFIED),REGULAR,0.013126750127226552,0.0
svdb,890,ECG1 (UNVERIFIED),IRREGULAR,0.14847876145556343,0.125
svdb,890,ECG1 (UNVERIFIED),IRREGULAR,0.16086613679138298,0.109375
svdb,890,ECG1 (UNVERIFIED),IRREGULAR,0.20702946145374035,0.25
svdb,891,ECG1 (UNVERIFIED),IRREGULAR,0.12053536724667323,0.140625
svdb,894,ECG1 (UNVERIFIED),REGULAR,0.0641168077476135,0.0
svdb,894,ECG1 (UNVERIFIED),REGULAR,0.06275531198621145,0.0
svdb,894,ECG1 (UNVERIFIED),REGULAR,0.07982283833989352,0.0
svdb,894,ECG1 (UNVERIFIED),REGULAR,0.08053544692614449,0.0
svdb,894,ECG1 (UNVERIFIED),IRREGULAR,0.09868597202048611,0.109375
